9.552046661063522E-11,-2.7529223180560065E-11,-2.1348382220067E-11,1.8638530684731443E-11,6.9426835952795926E-12,2.026898990604156E-11,3.4128350179269743E-12,7.62021496461414E-12,-2.2909235121796457E-12,-2.170917438752349E-12,16706
2.0313391282899383E-10,-2.374705462997715E-11,-3.974566231447885E-11,5.0468733528345687E-11,-1.553261832468002E-13,2.302029959266016E-11,4.607607075292438E-11,2.3194933492748464E-11,-2.8050184323362556E-12,-6.4078788425330686E-12,16707
-2.2538605903115934E-10,3.649754544871586E-11,3.746868472914122E-11,-6.169725857014779E-11,-3.748316308528336E-14,-2.6157055962836323E-11,-5.82071631116844E-11,-2.6485579681000302E-11,4.58664752777838E-12,7.467555199193071E-12,16708
-9.406815918248948E-11,-3.319463624230341E-11,2.0329093213952368E-11,-2.954171442906554E-11,7.674154525975438E-12,-6.9553742898900206E-12,-3.3020420387390255E-11,-1.6129237819771238E-11,-2.446749681486686E-13,3.49597083265209E-12,16709
-3.849517783538089E-10,1.1624863485459355E-10,5.832430872498068E-11,-9.005115024425451E-11,-1.3276142906115034E-11,-5.068893022150953E-11,-6.414060050091999E-11,-3.3866147627196504E-11,7.101684053911803E-12,9.93939193948753E-12,16710
2.647662198582496E-10,-1.0059195698289432E-10,-3.673994521917994E-11,7.932576425848038E-11,1.4738408921638723E-11,3.9406325743513324E-11,5.743741205125665E-11,2.531010640803916E-11,-6.81751927147156E-12,-7.2550240947569055E-12,16711
4.0259216691815655E-10,-9.309808948907793E-11,-6.123484101818143E-11,1.083049769092327E-10,9.529209782470047E-12,5.1571345653024356E-11,8.609989655760621E-11,4.1703266525006217E-11,-7.138083555322042E-12,-1.1012961087910848E-11,16712
1.9306522495625224E-11,-2.6338253102924768E-11,2.2462679460822056E-12,7.50298533516447E-12,3.3875301630666344E-12,1.093136000194278E-12,2.25034635874306E-12,-6.609611489660839E-13,-7.095408302990409E-13,-5.983088878618671E-13,16713
-3.723737270300688E-10,1.998097995925845E-12,8.026041009295703E-11,-1.151514803817625E-10,8.504123205468334E-12,-4.370038354086402E-11,-1.0952978846419808E-10,-5.268884262577929E-11,6.212085952298154E-12,1.4225907678960627E-11,16714
-8.436840542067895E-11,-8.582225195434527E-11,5.874193576706243E-11,-3.890454261768941E-11,1.8609803620464097E-11,-9.732033217369577E-12,-5.23853450365175E-11,-2.3146986157142264E-11,-6.306306498247452E-13,5.1369715491950104E-12,16715
